X Y
152.841247558594 -26.8387508392334
152.625411987305 -27.1337509155273
152.57958984375 -26.9212493896484
152.762084960938 -26.935417175293
152.330413818359 -27.1354160308838
153.48957824707 -27.5345840454102
153.508743286133 -27.4954166412354
152.92707824707 -28.0704174041748
153.105422973633 -27.9087505340576
153.158752441406 -27.9970836639404
153.477081298828 -28.437084197998
152.106246948242 -29.6929168701172
152.009582519531 -30.2579174041748
151.846252441406 -29.7212505340576
152.198745727539 -28.4662494659424
151.706253051758 -30.2595825195312
151.467910766602 -32.0279159545898
151.631256103516 -32.1995849609375
151.470413208008 -33.0720825195312
151.391250610352 -33.2445831298828
150.094589233398 -33.5345840454102
150.245422363281 -33.7295837402344
150.810409545898 -32.8604164123535
150.098754882812 -33.4962501525879
150.083755493164 -33.3987503051758
150.706253051758 -34.5754165649414
150.032913208008 -35.1462516784668
149.928756713867 -35.5395851135254
149.639587402344 -35.7887496948242
150.668746948242 -34.8012504577637
149.692916870117 -36.2562484741211
149.810409545898 -36.5987510681152
149.658752441406 -37.0712509155273
149.317077636719 -37.1379165649414
149.198745727539 -37.372917175293
148.915420532227 -37.4470825195312
149.492919921875 -37.6887512207031
149.207077026367 -37.3554153442383
149.520416259766 -37.4145851135254
148.98291015625 -37.4404182434082
148.902084350586 -37.6070823669434
149.157089233398 -37.5379180908203
149.09375 -36.9945831298828
149.034576416016 -36.9045829772949
148.421249389648 -36.8879165649414
148.361251831055 -37.6612510681152
148.547912597656 -37.5095825195312
148.172912597656 -37.495418548584
148.41291809082 -37.0829162597656
148.424575805664 -37.0854148864746
148.359588623047 -37.4104156494141
148.273742675781 -37.4987487792969
147.728744506836 -37.2687492370605
147.697082519531 -37.5920829772949
147.870422363281 -37.6720848083496
147.848754882812 -37.7570838928223
147.711242675781 -37.7370834350586
148.063751220703 -37.4462509155273
147.927917480469 -36.9545822143555
147.826248168945 -37.4812507629395
147.166244506836 -37.4895820617676
147.374588012695 -37.7637481689453
147.089584350586 -37.4070816040039
147.268753051758 -37.495418548584
147.393753051758 -37.4945831298828
147.57292175293 -37.814582824707
147.368743896484 -37.7370834350586
146.780410766602 -37.9854164123535
147.076248168945 -37.96875
146.805419921875 -37.9020843505859
146.622909545898 -37.629581451416
146.881256103516 -38.0104179382324
146.432922363281 -37.8529167175293
146.567077636719 -37.5162506103516
146.667922973633 -37.7695846557617
146.992080688477 -37.7437515258789
146.884582519531 -37.8020820617676
146.65625 -37.9129180908203
146.625411987305 -37.9745826721191
146.992080688477 -38.0454177856445
147.173751831055 -38.0229148864746
146.976257324219 -38.0254173278809
146.411254882812 -38.1670837402344
146.355422973633 -38.0479164123535
146.308746337891 -37.9445838928223
146.387084960938 -38.0529174804688
146.269577026367 -38.1629180908203
146.160415649414 -38.0879173278809
146.022079467773 -37.90625
146.002914428711 -38.2054176330566
146.242919921875 -38.0945816040039
146.186248779297 -38.2712516784668
146.007080078125 -37.8670845031738
145.892913818359 -37.8812484741211
146.789581298828 -38.1479148864746
146.193756103516 -37.9795837402344
146.918746948242 -38.1395835876465
146.792083740234 -38.1420822143555
146.333755493164 -37.9620819091797
146.282913208008 -38.1529159545898
146.212921142578 -38.1754150390625
146.305419921875 -38.40625
146.367919921875 -38.2154159545898
146.53125 -38.3229179382324
146.542083740234 -38.2687492370605
145.992080688477 -38.5812492370605
146.654586791992 -38.3520851135254
146.743743896484 -38.3945846557617
146.372085571289 -38.6395835876465
146.53791809082 -38.5254173278809
145.72541809082 -38.3570823669434
146.555419921875 -38.4695816040039
146.161254882812 -38.4987487792969
145.957077026367 -38.3929176330566
145.515411376953 -38.466251373291
145.708755493164 -38.5587501525879
146.307922363281 -38.629581451416
146.916244506836 -38.2662506103516
146.222915649414 -38.6137504577637
145.798751831055 -38.3595848083496
145.816253662109 -38.4120826721191
145.882080078125 -38.4029159545898
146.57958984375 -38.4754180908203
145.792922973633 -38.4320831298828
147.165420532227 -38.3554153442383
144.836242675781 -37.7270851135254
144.742919921875 -37.5829162597656
144.672088623047 -37.4637489318848
144.801254272461 -37.6312484741211
144.572082519531 -37.4745826721191
144.625411987305 -37.4104156494141
144.584579467773 -37.4195823669434
144.639587402344 -37.312915802002
144.684585571289 -37.372917175293
144.740417480469 -37.4904174804688
144.662078857422 -37.3962516784668
144.59375 -37.3979148864746
144.817077636719 -37.4270820617676
144.616256713867 -37.4879150390625
144.601257324219 -37.3854179382324
144.67041015625 -37.4262504577637
144.427917480469 -37.6804161071777
144.294586181641 -37.6145820617676
144.646255493164 -37.8787498474121
144.361251831055 -37.495418548584
144.491256713867 -37.6812515258789
144.448745727539 -37.5920829772949
144.249588012695 -37.5995826721191
144.30207824707 -37.4562492370605
144.485412597656 -37.9537506103516
144.278747558594 -38.0895843505859
144.107086181641 -37.7637481689453
144.123748779297 -37.8962516784668
144.042083740234 -37.6437492370605
144.09375 -37.7095832824707
144.060409545898 -37.6337509155273
144.082077026367 -37.6329154968262
144.186248779297 -37.6054153442383
144.013748168945 -37.5054168701172
144.127914428711 -37.8945846557617
144.207916259766 -37.8187484741211
144.152084350586 -37.5079154968262
144.187911987305 -37.6070823669434
144.162078857422 -37.59375
144.175415039062 -37.59375
144.067077636719 -37.5062484741211
144.076248168945 -37.4962501525879
144.17707824707 -37.5587501525879
144.075424194336 -37.5379180908203
144.151245117188 -37.5079154968262
144.198745727539 -37.6720848083496
144.201248168945 -37.7820816040039
144.01708984375 -37.5320816040039
144.026245117188 -37.5487518310547
143.985412597656 -37.5495834350586
144.187088012695 -38.1437492370605
143.991256713867 -38.2412490844727
143.977920532227 -38.0137481689453
143.918746948242 -37.810417175293
143.990417480469 -38.1495819091797
143.867080688477 -37.9287490844727
143.833755493164 -38.3245849609375
143.711242675781 -38.4212493896484
143.682083129883 -38.408748626709
143.722076416016 -38.5320816040039
143.722915649414 -38.5262489318848
143.76042175293 -38.4987487792969
143.936248779297 -38.3004150390625
143.730422973633 -38.4479179382324
143.769577026367 -38.4629173278809
143.85791015625 -38.4054183959961
143.713745117188 -38.5804176330566
143.633743286133 -38.4137496948242
143.761245727539 -38.499584197998
143.967910766602 -37.5479164123535
143.85791015625 -38.4054183959961
143.84375 -37.6120834350586
143.584579467773 -37.8087501525879
143.642913818359 -38.0112495422363
143.419586181641 -38.3537483215332
143.558746337891 -38.3387489318848
143.65625 -38.562084197998
142.960418701172 -38.4445838928223
143.529586791992 -38.6554183959961
143.442916870117 -38.6387481689453
143.581253051758 -38.6679153442383
143.54541015625 -38.5345840454102
143.257080078125 -38.5887489318848
143.947082519531 -38.5720825195312
143.247909545898 -38.7012481689453
143.368743896484 -38.557918548584
143.483749389648 -38.5237503051758
144.070419311523 -38.442081451416
143.625411987305 -38.7554168701172
143.572082519531 -38.4829177856445
142.988754272461 -38.4479179382324
143.682083129883 -38.6120834350586
144.293746948242 -38.2704162597656
143.945419311523 -38.5370826721191
144.046249389648 -38.4362487792969
143.655410766602 -38.5929183959961
143.680419921875 -38.6095848083496
142.724578857422 -37.6937484741211
143.360412597656 -37.687915802002
143.064590454102 -37.6820831298828
142.48291015625 -38.317081451416
142.625411987305 -38.3337516784668
142.703750610352 -38.2437515258789
142.652084350586 -38.3454170227051
143.463745117188 -37.5320816040039
143.673751831055 -37.5279159545898
142.881256103516 -38.3054161071777
142.939590454102 -37.3179168701172
143.268753051758 -37.3062515258789
143.267913818359 -37.2929153442383
142.226257324219 -38.3187484741211
141.620422363281 -38.125415802002
141.771255493164 -38.1495819091797
141.944580078125 -38.2570838928223
141.66291809082 -38.2429161071777
141.428756713867 -37.6179161071777
141.953750610352 -37.2362518310547
141.282089233398 -37.9245834350586
142.503753662109 -37.3720817565918
142.507080078125 -37.372917175293
141.595413208008 -37.1645851135254
141.242919921875 -37.3670845031738
141.841247558594 -37.6729164123535
141.832916259766 -37.7079162597656
142.003753662109 -37.5245819091797
141.426254272461 -37.495418548584
141.849578857422 -37.1529159545898
141.506256103516 -37.6454162597656
141.481246948242 -37.3212509155273
141.409576416016 -37.8695831298828
141.456253051758 -37.9804153442383
141.342910766602 -37.2379150390625
148.119583129883 -36.0329170227051
147.376251220703 -36.533748626709
147.604583740234 -36.9470825195312
147.232086181641 -36.4079170227051
147.677917480469 -36.2120819091797
147.413757324219 -36.5679168701172
147.456253051758 -36.53125
147.830413818359 -36.4454154968262
147.703750610352 -36.8662490844727
147.472915649414 -36.9320831298828
147.709579467773 -36.7554168701172
147.334579467773 -36.2129173278809
147.457916259766 -37.0879173278809
147.878753662109 -36.0654182434082
147.972915649414 -36.1062507629395
147.433746337891 -36.6604156494141
147.500411987305 -36.5512504577637
147.10041809082 -36.5954170227051
146.907089233398 -36.3037490844727
146.95458984375 -36.1370849609375
147.044586181641 -36.5395851135254
146.894577026367 -36.3162498474121
147.015411376953 -36.254581451416
147.020416259766 -36.2529182434082
147.160415649414 -36.7904167175293
146.321243286133 -36.3495826721191
146.952911376953 -36.7254180908203
146.344589233398 -36.3312492370605
146.71875 -36.5712509155273
146.244583129883 -36.6195831298828
146.820419311523 -36.5770835876465
146.582916259766 -36.8204154968262
146.631256103516 -36.8045845031738
146.667922973633 -36.7112503051758
146.601257324219 -36.3112487792969
146.700424194336 -36.9104156494141
146.389587402344 -36.5162506103516
146.449584960938 -36.5112495422363
146.362915039062 -36.6062507629395
146.397918701172 -36.8312492370605
146.395416259766 -36.908748626709
146.669586181641 -36.533748626709
146.979583740234 -36.7512512207031
146.882080078125 -36.7204170227051
146.42041015625 -36.6595840454102
146.236251831055 -36.1629180908203
147.065414428711 -36.8762512207031
146.317916870117 -36.0729179382324
146.64958190918 -36.0295829772949
146.300415039062 -36.3362503051758
146.666244506836 -36.7945823669434
145.832077026367 -36.1237487792969
146.058746337891 -36.6112518310547
145.973754882812 -36.7587509155273
145.685409545898 -36.0987510681152
145.941253662109 -36.4737510681152
145.449584960938 -36.4304161071777
145.669586181641 -36.432918548584
145.980422973633 -36.6162490844727
146.208755493164 -36.7929153442383
146.21875 -36.8187484741211
145.834579467773 -36.2929153442383
145.941253662109 -36.4737510681152
146.011245727539 -36.8454170227051
146.029586791992 -36.778751373291
145.993743896484 -36.721248626709
145.219589233398 -36.6162490844727
145.202911376953 -37.091251373291
145.108749389648 -37.0204162597656
145.889587402344 -37.2470817565918
145.393753051758 -36.379581451416
145.564590454102 -37.4129180908203
145.713745117188 -37.3179168701172
145.056243896484 -37.0987510681152
146.112915039062 -37.1579170227051
146.207077026367 -37.2295837402344
145.472915649414 -37.3820838928223
146.187911987305 -37.2904167175293
146.130416870117 -37.3312492370605
145.307083129883 -36.6212501525879
146.057083129883 -37.3670845031738
145.29541015625 -36.9462509155273
144.807083129883 -36.6004180908203
145.288757324219 -37.346248626709
145.122909545898 -36.1795845031738
145.682922363281 -36.8870849609375
145.567077636719 -36.7287483215332
144.857086181641 -37.120418548584
145.055419921875 -37.0595817565918
145.827911376953 -37.2904167175293
146.053756713867 -37.0379180908203
145.351257324219 -36.5904159545898
145.625411987305 -36.591251373291
144.914581298828 -36.8562507629395
145.785415649414 -36.96875
145.873748779297 -37.2612495422363
146.076248168945 -37.5195846557617
145.39958190918 -36.4562492370605
145.347076416016 -36.437915802002
145.605422973633 -37.1054153442383
145.287078857422 -36.2420845031738
145.127914428711 -37.3679161071777
145.127090454102 -37.375415802002
145.207916259766 -37.0320816040039
145.76042175293 -36.7120819091797
146.370422363281 -37.1037483215332
145.474578857422 -36.877082824707
145.773742675781 -37.5254173278809
145.422088623047 -37.1637496948242
145.127914428711 -36.5862503051758
145.179580688477 -36.5120849609375
145.137924194336 -36.1987495422363
145.21208190918 -36.2270851135254
145.141250610352 -36.1862487792969
145.145416259766 -36.3429183959961
145.313751220703 -36.504581451416
145.433746337891 -36.1812515258789
145.382080078125 -36.1795845031738
144.380416870117 -37.1912498474121
144.554580688477 -36.6287498474121
144.701248168945 -36.3312492370605
144.530410766602 -36.8429183959961
144.450424194336 -37.3870849609375
144.380416870117 -37.2512512207031
144.540420532227 -37.0154151916504
144.427917480469 -36.7737503051758
144.491256713867 -36.9612503051758
144.355422973633 -36.8962516784668
144.533752441406 -36.8487510681152
144.652084350586 -36.879581451416
144.664581298828 -36.9462509155273
144.363754272461 -37.3187484741211
144.391250610352 -36.810417175293
144.676254272461 -36.0979156494141
144.511245727539 -37.3379173278809
144.434585571289 -37.2895851135254
144.339584350586 -37.2387504577637
144.374588012695 -37.192081451416
144.769577026367 -36.127082824707
144.976257324219 -36.3279151916504
144.581253051758 -36.0370826721191
144.627090454102 -36.182918548584
144.702087402344 -36.3270835876465
144.680419921875 -36.3220825195312
143.919586181641 -35.7020835876465
143.892913818359 -36.8312492370605
143.872909545898 -35.9237518310547
144.124588012695 -35.65625
143.747909545898 -36.9220848083496
143.790420532227 -37.2962493896484
144.058746337891 -37.1087493896484
144.209579467773 -37.1579170227051
143.629577636719 -36.995418548584
144.10041809082 -37.2062492370605
143.833755493164 -37.2262496948242
143.865417480469 -36.3229179382324
143.922912597656 -37.3337516784668
143.952087402344 -36.4295845031738
143.96208190918 -37.1637496948242
144.286254882812 -36.1620826721191
143.946243286133 -37.4412498474121
143.948745727539 -37.4437484741211
143.866256713867 -37.0887489318848
144.003753662109 -37.4045829772949
144.469589233398 -36.4520835876465
144.290420532227 -36.7445831298828
144.36457824707 -36.6329154968262
143.996246337891 -35.8962516784668
143.522918701172 -37.187915802002
144.205413818359 -35.9154167175293
143.826248168945 -36.0112495422363
144.175415039062 -37.3912506103516
144.23957824707 -37.3854179382324
143.647918701172 -37.2845840454102
143.632080078125 -37.2570838928223
144.566253662109 -36.0804176330566
144.101257324219 -35.8812484741211
143.513748168945 -35.9070816040039
145.557083129883 -35.8137512207031
143.565414428711 -35.3279151916504
144.464584350586 -35.939582824707
143.764587402344 -35.4229164123535
144.961242675781 -36.0179176330566
145.82292175293 -36.0012512207031
145.332916259766 -35.9079170227051
149.450424194336 -35.6129150390625
149.196243286133 -36.1104164123535
149.095413208008 -36.1645851135254
148.942077636719 -35.3237495422363
149.312911987305 -35.3345832824707
148.967086791992 -35.3829154968262
148.889587402344 -35.3454170227051
149.228744506836 -35.3370819091797
148.822082519531 -35.5879173278809
149.068756103516 -35.5720825195312
148.888748168945 -35.3304176330566
149.349578857422 -35.6137504577637
148.956253051758 -35.2904167175293
148.956253051758 -35.2512512207031
149.086242675781 -35.3262481689453
149.10041809082 -35.3512496948242
148.82958984375 -35.4454154968262
149.012924194336 -35.2037506103516
149.101257324219 -35.1979179382324
148.836242675781 -35.53125
149.09375 -35.3637504577637
149.008743286133 -35.2720832824707
149.257919311523 -35.3887481689453
149.101257324219 -35.5379180908203
149.232086181641 -35.341251373291
149.131256103516 -35.2470817565918
149.227920532227 -35.5420837402344
149.124588012695 -35.2737503051758
148.839584350586 -35.6579170227051
148.944580078125 -35.1312484741211
149.300415039062 -35.5212516784668
149.27458190918 -35.187084197998
143.340423583984 -34.8470840454102
143.17041015625 -34.71875
142.757919311523 -34.5995826721191
142.407089233398 -34.5654182434082
142.162078857422 -34.1662483215332
141.217910766602 -34.1354179382324
142.220413208008 -34.2095832824707
142.209579467773 -34.2745819091797
142.237075805664 -34.3304176330566
142.217910766602 -34.2862510681152
142.240417480469 -34.3220825195312
142.740417480469 -34.6037483215332
142.701248168945 -34.6354179382324
142.099578857422 -34.182918548584
142.111251831055 -34.1845817565918
142.316253662109 -34.4362487792969
142.147079467773 -36.7404174804688
142.64208984375 -36.9104156494141
142.424575805664 -37.1070823669434
142.860412597656 -36.9537506103516
142.542922973633 -37.1704177856445
142.533752441406 -37.252082824707
142.976257324219 -36.6370849609375
141.873748779297 -35.9445838928223
142.232086181641 -36.8870849609375
142.822082519531 -37.0254173278809
143.106246948242 -36.9020843505859
143.09375 -37.1645851135254
142.557083129883 -37.1070823669434
142.009582519531 -36.5595817565918
142.075424194336 -36.7854156494141
142.53791809082 -37.2904167175293
151.72541809082 -29.03125
151.273742675781 -28.9854164123535
150.730422973633 -28.7987499237061
151.092910766602 -29.3487491607666
150.896255493164 -28.6920833587646
149.874588012695 -28.6087493896484
149.349578857422 -28.642915725708
150.022079467773 -28.5129165649414
150.986251831055 -28.6912498474121
151.153747558594 -28.8054161071777
150.846252441406 -28.5712509155273
148.814590454102 -28.4304161071777
149.779586791992 -29.4362506866455
148.092086791992 -31.9087505340576
146.915420532227 -29.9204158782959
148.272918701172 -28.4295825958252
147.630416870117 -28.7820835113525
147.796249389648 -28.9670829772949
147.688751220703 -28.9079170227051
152.283752441406 -28.1645832061768
150.575424194336 -26.7987499237061
152.048751831055 -28.2145824432373
152.227081298828 -28.2287502288818
151.203750610352 -27.5337505340576
151.961242675781 -28.1179161071777
152.014587402344 -28.0345840454102
152.332077026367 -28.3545837402344
151.51042175293 -27.8687496185303
151.740417480469 -27.4704170227051
151.185409545898 -27.2254161834717
151.585418701172 -28.03125
152.315414428711 -28.3320827484131
150.605422973633 -26.7420825958252
150.344589233398 -26.8404159545898
151.348754882812 -27.6687507629395
151.758743286133 -27.9904174804688
146.878753662109 -28.9229164123535
145.409576416016 -29.0579166412354
145.686248779297 -28.1170825958252
145.969589233398 -27.2429161071777
146.585418701172 -25.7929172515869
146.098754882812 -26.4887504577637
145.832916259766 -27.6304168701172
144.787078857422 -28.689582824707
118.663749694824 -34.3354148864746
118.000419616699 -34.8862495422363
117.477912902832 -34.9112510681152
117.393753051758 -34.8270835876465
117.314582824707 -34.8670845031738
116.788749694824 -34.90625
116.615417480469 -34.7662506103516
116.187919616699 -34.7487487792969
116.27791595459 -34.3687515258789
116.45874786377 -34.3312492370605
116.016250610352 -34.4279174804688
115.97208404541 -34.5787506103516
115.89958190918 -34.5212516784668
115.78458404541 -34.3270835876465
115.796249389648 -34.4520835876465
115.46875 -34.002082824707
117.615417480469 -32.9029159545898
116.939582824707 -33.3679161071777
116.964584350586 -33.4929161071777
115.691253662109 -33.9437484741211
117.732086181641 -33.3995819091797
116.133750915527 -33.9670829772949
115.452079772949 -34.062915802002
115.768753051758 -33.9745826721191
116.401252746582 -33.8354148864746
115.054580688477 -33.942081451416
115.022087097168 -33.7962493896484
115.358749389648 -33.6845817565918
115.193748474121 -33.6837501525879
115.432914733887 -33.7062492370605
114.988746643066 -33.8629150390625
115.440414428711 -33.6545829772949
115.704582214355 -33.6487503051758
115.702919006348 -33.3529167175293
115.969581604004 -33.528751373291
115.792915344238 -33.3937492370605
115.947914123535 -33.6279182434082
116.263748168945 -33.3304176330566
116.09708404541 -33.3695831298828
116.050415039062 -33.310417175293
115.897918701172 -33.3487510681152
116.47208404541 -33.2770843505859
116.444580078125 -33.2937507629395
115.981246948242 -33.4179153442383
116.276252746582 -33.2779159545898
116.574584960938 -33.3154182434082
115.922080993652 -33.21875
116.163749694824 -33.3862495422363
115.799583435059 -33.2995834350586
115.737915039062 -33.312915802002
116.038749694824 -33.0862503051758
115.948753356934 -32.9454154968262
116.084587097168 -32.7720832824707
116.044586181641 -32.6687507629395
116.057914733887 -32.5654182434082
116.255416870117 -32.6320838928223
116.243751525879 -32.5920829772949
116.246246337891 -32.5845832824707
115.891250610352 -32.2887496948242
116.397918701172 -32.8654174804688
116.091247558594 -31.34375
116.277084350586 -31.9179172515869
116.117919921875 -31.6737499237061
116.091247558594 -32.2512512207031
115.818748474121 -30.982084274292
115.068748474121 -30.390417098999
116.611251831055 -20.8504161834717
123.648750305176 -17.732084274292
126.027084350586 -17.6729164123535
126.310417175293 -18.015417098999
126.132919311523 -18.3362503051758
126.052085876465 -16.8712501525879
125.427085876465 -17.0087509155273
127.60041809082 -17.4254169464111
128.057083129883 -17.2779159545898
128.854583740234 -17.372917175293
128.692077636719 -15.5695829391479
141.761245727539 -20.6570835113525
142.877090454102 -18.2012500762939
143.702911376953 -18.2887496948242
142.060409545898 -16.5329170227051
145.228744506836 -16.6795825958252
143.678756713867 -16.5337505340576
145.002914428711 -16.497917175293
144.890411376953 -16.562915802002
144.778747558594 -16.1079158782959
143.03791809082 -16.0420837402344
143.785415649414 -16.5462493896484
144.28791809082 -16.9829158782959
139.367080688477 -25.9079170227051
140.842910766602 -27.6995830535889
138.673751831055 -35.3229179382324
140.275421142578 -34.1787490844727
138.692077636719 -35.4437484741211
139.006256103516 -35.2087516784668
138.950424194336 -35.0395851135254
140.862075805664 -33.9854164123535
138.310409545898 -35.4829177856445
138.672912597656 -35.1004180908203
138.607086181641 -35.1395835876465
138.724578857422 -35.0812492370605
138.705413818359 -35.1279182434082
138.792083740234 -35.0195846557617
138.791244506836 -35.0220832824707
138.699584960938 -34.754581451416
139.028747558594 -34.7854156494141
138.875411987305 -34.5737495422363
138.768753051758 -34.6179161071777
139.058746337891 -34.4629173278809
139.07958984375 -34.5712509155273
138.986251831055 -34.5454177856445
138.60041809082 -33.5395851135254
138.622085571289 -33.8612518310547
135.822082519531 -34.4670829772949
136.699584960938 -35.9554176330566
137.306243896484 -35.7329177856445
137.474578857422 -35.8529167175293
133.917083740234 -23.7629165649414
131.977081298828 -14.0704164505005
130.734588623047 -13.8295831680298
131.788757324219 -13.8379163742065
131.23291015625 -13.8145837783813
131.441253662109 -14.1170835494995
131.073745727539 -12.6054162979126
130.944580078125 -12.7737503051758
130.870422363281 -12.3920831680298
130.762084960938 -12.9695835113525
131.270416259766 -12.9487495422363
131.085418701172 -13.4170837402344
131.122909545898 -13.0129165649414
131.131256103516 -12.8779163360596
-68.7629165649414 -3.43958330154419
-67.9345855712891 -3.10208344459534
-69.430419921875 -1.3970832824707
-64.7979202270508 -7.25624990463257
-64.3837509155273 -6.53958320617676
-64.2420806884766 -7.46458339691162
-64.8870849609375 -6.31958341598511
-66.852912902832 1.21541666984558
-67.5954132080078 1.07458329200745
-67.310417175293 0.372083336114883
-69.1279144287109 0.477083325386047
-68.5387496948242 0.130416661500931
-69.7854156494141 0.249583333730698
-69.3787536621094 0.209583327174187
-66.1362533569336 0.618749976158142
-62.6212501525879 0.884583353996277
-61.0362510681152 3.43708324432373
-59.814582824707 3.37625002861023
-59.8879165649414 3.56791663169861
-60.3454170227051 3.31958341598511
-60.7937507629395 4.19541645050049
-60.4704170227051 4.63124990463257
-60.528751373291 4.16874980926514
-61.439582824707 2.87124991416931
-61.122917175293 1.81958329677582
-60.2229156494141 1.1287499666214
-60.5204162597656 -0.858749985694885
-59.7037506103516 -2.69875001907349
-63.0179176330566 -7.50124979019165
-62.0420837402344 -7.95874977111816
-62.6570816040039 -7.63208341598511
-61.7670822143555 -6.35791683197021
-61.3337516784668 -7.85208320617676
-61.3037490844727 -5.81291675567627
